,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
2563,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002570__0.npz,uint8,"(600, 191, 186, 3)",0.0,251.0,20.093515125072717,36.73730140783988,float32,"(600,)",0.0,3.6008947,0.98428214,0.9991663,int16,"(600, 68, 2)",0,191,94.08025735294117,50.64087386021223,35526,600,P002570,3
2564,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002571__0.npz,uint8,"(600, 166, 150, 3)",0.0,255.0,27.58006311914324,48.458518730499925,float32,"(600,)",0.0,3.1558218,1.1544456,0.9991663,int16,"(600, 68, 2)",0,166,81.16610294117648,37.16766770404124,24900,600,P002571,3
2565,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002572__0.npz,uint8,"(600, 148, 135, 3)",0.0,255.0,28.05408975642309,38.97204958736015,float32,"(600,)",0.0,3.169277,1.0259101,0.9991663,int16,"(600, 68, 2)",0,148,72.07365196078432,32.61953495503561,19980,600,P002572,0
2566,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002573__0.npz,uint8,"(600, 153, 146, 3)",0.0,255.0,22.65142015101322,38.172924961549164,float32,"(600,)",0.0,3.1623595,1.2263927,0.9991663,int16,"(600, 68, 2)",0,153,76.99140931372548,36.11055786657696,22338,600,P002573,0
2567,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002574__0.npz,uint8,"(600, 158, 144, 3)",0.0,255.0,35.37291478649008,59.882637671093086,float32,"(600,)",0.0,3.9280248,0.8828955,0.9991663,int16,"(600, 68, 2)",0,158,78.05547794117648,33.05354165328571,22752,600,P002574,1
2568,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002575__0.npz,uint8,"(600, 148, 141, 3)",0.0,235.0,33.99479625902498,52.71498523154431,float32,"(600,)",0.0,3.0996552,1.1562624,0.99916625,int16,"(600, 68, 2)",0,148,73.8239093137255,33.77892419854996,20868,600,P002575,4
2569,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002576__0.npz,uint8,"(600, 168, 164, 3)",0.0,255.0,32.258792283681764,57.095643030908796,float32,"(600,)",0.0,3.1229763,1.0362561,0.9991663,int16,"(600, 68, 2)",0,168,83.20558823529412,37.902865897995504,27552,600,P002576,3
2570,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002577__0.npz,uint8,"(600, 166, 148, 3)",0.0,255.0,35.06659679257571,55.13008863294822,float32,"(600,)",0.0,3.1190832,1.3849865,0.9991663,int16,"(600, 68, 2)",0,166,80.0667156862745,39.37535290844088,24568,600,P002577,0
2571,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002578__0.npz,uint8,"(600, 161, 151, 3)",0.0,199.0,21.070650185786956,30.88621348553959,float32,"(600,)",0.0,3.2863836,1.0280349,0.9991663,int16,"(600, 68, 2)",0,161,81.77235294117646,37.59833043269891,24311,600,P002578,1
2572,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002579__0.npz,uint8,"(600, 152, 146, 3)",0.0,214.0,28.91382387547064,38.32166874108786,float32,"(600,)",0.0,3.128444,1.1956909,0.9991663,int16,"(600, 68, 2)",0,152,74.04634803921569,39.26424162627762,22192,600,P002579,3
2573,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002580__0.npz,uint8,"(600, 174, 153, 3)",0.0,255.0,20.310270181721048,36.37478095748836,float32,"(600,)",0.0,3.8355162,0.95828605,0.9991663,int16,"(600, 68, 2)",0,174,87.92145833333333,38.15067483702382,26622,600,P002580,4
2574,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002581__0.npz,uint8,"(600, 168, 140, 3)",0.0,255.0,23.548939436885867,46.15983085754729,float32,"(600,)",0.0,3.1523876,1.0095946,0.9991663,int16,"(600, 68, 2)",0,168,79.37541666666667,38.729549234338066,23520,600,P002581,3
2575,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002582__0.npz,uint8,"(600, 151, 134, 3)",0.0,205.0,38.529259140280935,48.24961526578846,float32,"(600,)",0.0,3.0851133,1.271428,0.9991663,int16,"(600, 68, 2)",0,151,71.78805147058823,33.242009461176664,20234,600,P002582,4
2576,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002583__0.npz,uint8,"(600, 166, 153, 3)",0.0,255.0,21.413774334812015,33.40191071181328,float32,"(600,)",0.0,3.1748366,1.0677868,0.9991663,int16,"(600, 68, 2)",0,166,79.84060049019608,37.11167396180418,25398,600,P002583,1
2577,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002584__0.npz,uint8,"(600, 168, 168, 3)",0.0,201.0,16.59143075633031,31.55346132711721,float32,"(600,)",0.0,3.8414886,0.7035729,0.9991663,int16,"(600, 68, 2)",0,168,86.67372549019608,40.6902194834449,28224,600,P002584,2
2578,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002585__0.npz,uint8,"(600, 167, 159, 3)",0.0,255.0,37.95764996213025,56.56625807078861,float32,"(600,)",0.0,3.0912576,1.2672312,0.9991663,int16,"(600, 68, 2)",0,167,82.99028186274509,41.42907583660847,26553,600,P002585,3
2579,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002586__0.npz,uint8,"(600, 160, 155, 3)",0.0,255.0,16.79223909050179,30.164735791683146,float32,"(600,)",0.0,3.82385,0.8072184,0.99916637,int16,"(600, 68, 2)",0,160,80.67680147058823,36.665717894117094,24800,600,P002586,0
2580,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002587__0.npz,uint8,"(600, 165, 156, 3)",0.0,255.0,26.66175658292325,39.90525611445034,float32,"(600,)",0.0,3.0884287,1.1263684,0.9991663,int16,"(600, 68, 2)",0,165,80.29775735294118,40.99328143027238,25740,600,P002587,4
2581,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002588__0.npz,uint8,"(600, 155, 142, 3)",0.0,255.0,39.16421919329598,57.62090066633167,float32,"(600,)",0.0,3.1525097,1.3520099,0.9991663,int16,"(600, 68, 2)",0,155,76.46314950980393,33.35863889759587,22010,600,P002588,0
2582,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002589__0.npz,uint8,"(600, 164, 147, 3)",0.0,255.0,32.69818128606456,56.51216553020609,float32,"(600,)",0.0,3.932111,0.94296145,0.9991663,int16,"(600, 68, 2)",0,164,82.69845588235295,36.48018737815244,24108,600,P002589,2
2583,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002590__0.npz,uint8,"(600, 166, 152, 3)",0.0,255.0,20.344895326921723,36.70926055943564,float32,"(600,)",0.0,3.873955,0.9302158,0.9991663,int16,"(600, 68, 2)",0,166,82.36980392156863,40.9102102644697,25232,600,P002590,4
2584,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002591__0.npz,uint8,"(600, 157, 146, 3)",0.0,255.0,35.40031599918564,59.197407032215466,float32,"(600,)",0.0,3.410799,0.803831,0.9991663,int16,"(600, 68, 2)",0,157,76.33522058823529,38.56619792324961,22922,600,P002591,0
2585,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002592__0.npz,uint8,"(600, 153, 156, 3)",0.0,255.0,23.78027482170456,44.85914705517737,float32,"(600,)",0.0,3.4342103,1.0835421,0.9991663,int16,"(600, 68, 2)",0,156,79.86933823529412,39.584005187940875,23868,600,P002592,2
2586,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002593__0.npz,uint8,"(600, 165, 153, 3)",0.0,255.0,21.12187240597698,37.15503682805138,float32,"(600,)",0.0,3.1179607,1.2338475,0.9991663,int16,"(600, 68, 2)",0,165,80.79625,39.23586270508156,25245,600,P002593,1
2587,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002594__0.npz,uint8,"(600, 166, 160, 3)",0.0,255.0,29.392682940093707,50.92326975190446,float32,"(600,)",0.0,3.0875704,1.2204572,0.99916625,int16,"(600, 68, 2)",0,166,83.86955882352942,44.3804592864025,26560,600,P002594,4
2588,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002595__0.npz,uint8,"(600, 165, 159, 3)",0.0,255.0,26.63789945577367,45.06789299627588,float32,"(600,)",0.0,3.074339,1.0446025,0.9991663,int16,"(600, 68, 2)",0,165,82.19767156862746,43.38027296840929,26235,600,P002595,3
2589,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002596__0.npz,uint8,"(600, 156, 135, 3)",0.0,255.0,43.573901471984804,61.14466560809441,float32,"(600,)",0.0,3.3841956,0.8336081,0.9991663,int16,"(600, 68, 2)",0,156,72.34813725490196,32.03904215204282,21060,600,P002596,0
2590,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002597__0.npz,uint8,"(600, 155, 150, 3)",0.0,255.0,37.79560532855436,63.346583124104896,float32,"(600,)",0.0,3.0840733,1.1271151,0.9991663,int16,"(600, 68, 2)",0,155,79.72142156862745,41.02282831640429,23250,600,P002597,0
2591,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002598__0.npz,uint8,"(600, 166, 151, 3)",0.0,255.0,27.50759796359832,44.83684497089971,float32,"(600,)",0.0,3.1378229,1.1038749,0.9991663,int16,"(600, 68, 2)",0,166,80.61050245098039,39.75889923803339,25066,600,P002598,1
2592,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002599__0.npz,uint8,"(600, 155, 153, 3)",0.0,255.0,20.954901960784312,31.48485566196257,float32,"(600,)",0.0,3.2158766,1.3960875,0.9991663,int16,"(600, 68, 2)",0,155,79.82851715686274,37.77198415839391,23715,600,P002599,2
2593,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002600__0.npz,uint8,"(600, 167, 154, 3)",0.0,255.0,30.100531275112115,52.25921555998948,float32,"(600,)",0.0,3.1117165,1.214835,0.9991663,int16,"(600, 68, 2)",0,167,83.079375,38.32903996973485,25718,600,P002600,0
2594,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002601__0.npz,uint8,"(600, 180, 161, 3)",0.0,217.0,19.493804424507324,34.862109972155764,float32,"(600,)",0.0,4.123509,0.74641824,0.9991663,int16,"(600, 68, 2)",0,180,93.49692401960785,38.74872819353915,28980,600,P002601,3
2595,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002602__0.npz,uint8,"(600, 173, 148, 3)",0.0,255.0,22.319869551632557,33.21816283711733,float32,"(600,)",0.0,3.2185624,0.96431744,0.9991663,int16,"(600, 68, 2)",0,173,80.16033088235294,41.52994953312429,25604,600,P002602,4
2596,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002603__0.npz,uint8,"(600, 166, 155, 3)",0.0,255.0,28.997137172345294,51.66647445175191,float32,"(600,)",0.0,3.20918,1.2879046,0.9991663,int16,"(600, 68, 2)",0,166,84.2910661764706,40.283222479390254,25730,600,P002603,2
2597,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002604__0.npz,uint8,"(600, 185, 156, 3)",0.0,255.0,31.708265996765995,58.003330098282085,float32,"(600,)",0.0,3.477466,0.895174,0.9991663,int16,"(600, 68, 2)",0,185,89.11550245098039,35.75687072146639,28860,600,P002604,3
2598,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002605__0.npz,uint8,"(600, 158, 143, 3)",0.0,255.0,34.255199831813755,50.000784277256955,float32,"(600,)",0.0,3.2693639,1.0926965,0.9991663,int16,"(600, 68, 2)",0,158,74.12867647058823,37.33516729406366,22594,600,P002605,0
2599,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002606__0.npz,uint8,"(600, 166, 154, 3)",0.0,255.0,16.253197399989567,32.57238923831671,float32,"(600,)",0.0,3.3574867,0.9227203,0.9991663,int16,"(600, 68, 2)",0,166,87.9990931372549,39.55166668312341,25564,600,P002606,4
2600,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002607__0.npz,uint8,"(600, 160, 140, 3)",0.0,255.0,40.56269069940476,61.744297462053765,float32,"(600,)",0.0,3.0718389,1.0818769,0.9991663,int16,"(600, 68, 2)",0,160,74.12283088235294,35.651775776330034,22400,600,P002607,4
2601,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002608__0.npz,uint8,"(600, 169, 161, 3)",0.0,255.0,29.538211825335573,51.473118186620006,float32,"(600,)",0.0,3.097193,1.0317585,0.9991663,int16,"(600, 68, 2)",0,169,82.93490196078432,41.155555011732275,27209,600,P002608,2
2602,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002609__0.npz,uint8,"(600, 154, 159, 3)",0.0,255.0,13.8464558886257,25.353430335702143,float32,"(600,)",0.0,3.2129416,1.056672,0.9991663,int16,"(600, 68, 2)",0,159,80.72111519607843,38.99737114356914,24486,600,P002609,3
2603,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002610__0.npz,uint8,"(600, 178, 163, 3)",0.0,255.0,32.36838472614753,59.164434601684164,float32,"(600,)",0.0,3.3192413,0.9754932,0.9991663,int16,"(600, 68, 2)",0,178,89.77752450980392,36.23409677861647,29014,600,P002610,2
2604,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002611__0.npz,uint8,"(600, 164, 147, 3)",0.0,255.0,16.197391368471507,23.92247223253812,float32,"(600,)",0.0,3.5827606,0.84958893,0.9991663,int16,"(600, 68, 2)",0,164,79.2030637254902,35.31080439865754,24108,600,P002611,2
2605,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002612__0.npz,uint8,"(600, 163, 153, 3)",0.0,255.0,41.11255824211075,60.236928107517066,float32,"(600,)",0.0,3.262433,1.3571296,0.9991663,int16,"(600, 68, 2)",0,163,81.75952205882353,40.00966949629733,24939,600,P002612,2
2606,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002613__0.npz,uint8,"(600, 187, 166, 3)",0.0,255.0,17.854479504470646,32.63629461703125,float32,"(600,)",0.0,3.437636,1.0016421,0.9991663,int16,"(600, 68, 2)",0,187,92.96848039215686,40.00901536448867,31042,600,P002613,4
2607,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002614__0.npz,uint8,"(600, 174, 149, 3)",0.0,255.0,40.403596646866724,57.95250562204425,float32,"(600,)",0.0,3.089762,1.2035543,0.9991663,int16,"(600, 68, 2)",0,174,79.16136029411764,40.105926590211126,25926,600,P002614,1
2608,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002615__0.npz,uint8,"(600, 150, 147, 3)",0.0,255.0,25.480003250188965,44.85001836533775,float32,"(600,)",0.0,3.208877,0.9885263,0.9991663,int16,"(600, 68, 2)",0,150,77.16821078431373,39.811276782509864,22050,600,P002615,0
2609,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002616__0.npz,uint8,"(600, 195, 166, 3)",0.0,255.0,15.754742954724883,33.99147924818078,float32,"(600,)",0.0,4.1516995,0.84619033,0.9991663,int16,"(600, 68, 2)",0,195,92.34651960784313,36.72698455835457,32370,600,P002616,1
2610,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002617__0.npz,uint8,"(600, 156, 147, 3)",0.0,255.0,20.474998522200902,38.73450169886137,float32,"(600,)",0.0,3.2442153,0.9612116,0.9991663,int16,"(600, 68, 2)",0,156,79.63924019607843,34.60211797058309,22932,600,P002617,1
2611,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002618__0.npz,uint8,"(600, 151, 141, 3)",0.0,255.0,67.38037227519192,99.46572761718708,float32,"(600,)",0.0,3.0730917,1.1978816,0.9991663,int16,"(600, 68, 2)",0,151,72.75236519607843,31.625354575148826,21291,600,P002618,0
2612,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002619__0.npz,uint8,"(600, 140, 142, 3)",0.0,198.0,17.04485817683881,27.400563399186332,float32,"(600,)",0.0,3.372918,0.88074607,0.99916625,int16,"(600, 68, 2)",0,142,71.49071078431372,37.99252263874524,19880,600,P002619,4
2613,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002620__0.npz,uint8,"(600, 163, 148, 3)",0.0,255.0,25.17619885222646,40.5326369657077,float32,"(600,)",0.0,3.2168288,1.3490422,0.9991663,int16,"(600, 68, 2)",0,163,78.75871323529412,38.808902781564726,24124,600,P002620,4
2614,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002622__0.npz,uint8,"(600, 178, 163, 3)",0.0,255.0,21.73876567251059,38.73334589209723,float32,"(600,)",0.0,3.0820403,1.2561995,0.9991663,int16,"(600, 68, 2)",0,178,87.06573529411764,37.54437789102449,29014,600,P002622,1
2615,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002623__0.npz,uint8,"(600, 152, 147, 3)",0.0,234.0,32.45684394518041,49.48778782267253,float32,"(600,)",0.0,3.1890566,1.1241479,0.9991663,int16,"(600, 68, 2)",0,152,77.12151960784314,34.659195263569565,22344,600,P002623,4
2616,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002624__0.npz,uint8,"(600, 167, 153, 3)",0.0,255.0,24.271855678620973,36.410461091236165,float32,"(600,)",0.0,3.2407312,1.159504,0.9991663,int16,"(600, 68, 2)",0,167,79.5586274509804,37.43739079434701,25551,600,P002624,4
2617,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002625__0.npz,uint8,"(600, 140, 125, 3)",0.0,255.0,77.65234517460317,101.28985542504807,float32,"(600,)",0.0,3.239318,1.148229,0.9991663,int16,"(600, 68, 2)",0,140,73.99447303921569,28.760547619172087,17500,600,P002625,4
2618,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002626__0.npz,uint8,"(600, 158, 152, 3)",0.0,255.0,29.642015485047004,47.68822840157053,float32,"(600,)",0.0,4.1467996,0.86240184,0.9991663,int16,"(600, 68, 2)",0,158,78.79648284313726,36.32153678189064,24016,600,P002626,2
2619,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002628__0.npz,uint8,"(600, 167, 163, 3)",0.0,255.0,22.659201209033874,42.319928402462686,float32,"(600,)",0.0,3.448031,0.8611443,0.9991663,int16,"(600, 68, 2)",0,167,85.17129901960784,39.66685341172221,27221,600,P002628,3
2620,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002629__0.npz,uint8,"(600, 154, 141, 3)",0.0,255.0,33.68111643281856,50.34892985144332,float32,"(600,)",0.0,3.2028713,0.9507092,0.9991663,int16,"(600, 68, 2)",0,154,75.16340686274509,35.78270941803103,21714,600,P002629,3
2621,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002630__0.npz,uint8,"(600, 163, 155, 3)",0.0,255.0,22.178313389185742,39.302574269761564,float32,"(600,)",0.0,3.139409,1.2925404,0.9991663,int16,"(600, 68, 2)",0,163,82.32061274509805,38.973866956037305,25265,600,P002630,4
2622,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002631__0.npz,uint8,"(600, 175, 148, 3)",0.0,255.0,30.944109781209782,48.63011073375328,float32,"(600,)",0.0,3.2342036,1.4323033,0.9991663,int16,"(600, 68, 2)",0,175,81.17645833333333,44.017322539371115,25900,600,P002631,1
2623,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002632__0.npz,uint8,"(600, 174, 153, 3)",0.0,199.0,31.714679734388433,45.361936884616185,float32,"(600,)",0.0,3.2451887,1.1103351,0.9991663,int16,"(600, 68, 2)",0,174,84.73954656862745,38.612862897834304,26622,600,P002632,0
2624,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002633__0.npz,uint8,"(600, 167, 155, 3)",0.0,255.0,33.257860300903566,56.63798567550186,float32,"(600,)",0.0,3.2263606,1.4222673,0.9991663,int16,"(600, 68, 2)",0,167,80.78954656862746,39.430241654119285,25885,600,P002633,0
2625,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002634__0.npz,uint8,"(600, 162, 149, 3)",0.0,195.0,17.691576559781257,26.696112829555126,float32,"(600,)",0.0,3.6913438,0.81377006,0.9991663,int16,"(600, 68, 2)",0,162,80.6809068627451,33.44364799680894,24138,600,P002634,1
2626,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002635__0.npz,uint8,"(600, 174, 147, 3)",0.0,255.0,46.51116734433237,61.98572903743463,float32,"(600,)",0.0,3.9582489,0.6987823,0.9991663,int16,"(600, 68, 2)",0,174,79.10827205882353,35.8941742529137,25578,600,P002635,0
2627,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002636__0.npz,uint8,"(600, 171, 157, 3)",0.0,202.0,23.364964200427938,35.250690173271536,float32,"(600,)",0.0,3.1325715,1.0776821,0.9991663,int16,"(600, 68, 2)",0,171,84.01573529411765,43.584733199674325,26847,600,P002636,0
2628,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002637__0.npz,uint8,"(600, 166, 153, 3)",0.0,255.0,26.85973024997594,48.91486104179328,float32,"(600,)",0.0,3.2369487,1.2754772,0.9991663,int16,"(600, 68, 2)",0,166,82.95073529411765,38.79502254116044,25398,600,P002637,1
2629,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002638__0.npz,uint8,"(600, 169, 144, 3)",0.0,222.0,46.5277126022719,57.206241412954114,float32,"(600,)",0.0,3.1884272,1.0478021,0.9991663,int16,"(600, 68, 2)",0,169,79.28742647058823,37.458734599405666,24336,600,P002638,0
2630,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002639__0.npz,uint8,"(600, 169, 152, 3)",0.0,255.0,37.578148595107095,59.596619426427345,float32,"(600,)",0.0,3.0680535,1.146788,0.9991663,int16,"(600, 68, 2)",0,169,83.25116421568627,41.80609965073694,25688,600,P002639,0
2631,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002640__0.npz,uint8,"(600, 156, 148, 3)",0.0,171.0,20.706201754639256,31.26594397975272,float32,"(600,)",0.0,3.105643,1.2117298,0.9991663,int16,"(600, 68, 2)",0,156,79.34747549019608,37.67154320765819,23088,600,P002640,1
2632,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002641__0.npz,uint8,"(600, 163, 153, 3)",0.0,255.0,28.99803803502769,44.25635244188578,float32,"(600,)",0.0,3.236415,1.3292663,0.9991663,int16,"(600, 68, 2)",0,163,82.1861887254902,42.92888930766638,24939,600,P002641,0
2633,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002642__0.npz,uint8,"(600, 161, 142, 3)",0.0,255.0,42.284913320502724,54.2064753150024,float32,"(600,)",0.0,3.438098,0.8310261,0.9991663,int16,"(600, 68, 2)",0,161,76.41072303921568,34.50771752579355,22862,600,P002642,4
2634,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002643__0.npz,uint8,"(600, 188, 178, 3)",0.0,255.0,12.357134864663852,27.23435109348506,float32,"(600,)",0.0,3.130623,1.2129284,0.9991663,int16,"(600, 68, 2)",0,188,95.72572303921568,46.20909457735119,33464,600,P002643,4
2635,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002644__0.npz,uint8,"(600, 159, 141, 3)",0.0,255.0,33.67305316423074,51.791472612410196,float32,"(600,)",0.0,3.0894666,1.2309465,0.9991663,int16,"(600, 68, 2)",0,159,75.42422794117647,38.7415306211514,22419,600,P002644,4
2636,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002645__0.npz,uint8,"(600, 158, 146, 3)",0.0,255.0,23.2321425302969,38.4537001645713,float32,"(600,)",0.0,3.1631231,1.2119448,0.9991663,int16,"(600, 68, 2)",0,158,77.16329656862744,35.111463107988186,23068,600,P002645,0
2637,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002646__0.npz,uint8,"(600, 165, 157, 3)",0.0,246.0,25.634580540007292,41.08331777607149,float32,"(600,)",0.0,3.3276088,1.4135814,0.9991663,int16,"(600, 68, 2)",0,165,85.11261029411764,39.40583592192878,25905,600,P002646,2
2638,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002647__0.npz,uint8,"(600, 162, 151, 3)",0.0,255.0,30.298541093214872,46.98844979392638,float32,"(600,)",0.0,3.0774586,1.1375707,0.9991663,int16,"(600, 68, 2)",0,162,78.75685049019607,39.61698868580963,24462,600,P002647,4
2639,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002648__0.npz,uint8,"(600, 174, 146, 3)",0.0,255.0,42.33491254658059,62.73905244164424,float32,"(600,)",0.0,3.1513908,1.3685484,0.9991663,int16,"(600, 68, 2)",0,174,81.94107843137255,35.10627819129834,25404,600,P002648,2
2640,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002649__0.npz,uint8,"(600, 172, 167, 3)",0.0,255.0,34.339897027650125,62.73843282550585,float32,"(600,)",0.0,3.105824,1.1473671,0.9991663,int16,"(600, 68, 2)",0,172,84.73033088235294,40.99284414643666,28724,600,P002649,0
2641,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002651__0.npz,uint8,"(600, 159, 147, 3)",0.0,255.0,34.60591644204852,48.082303868181434,float32,"(600,)",0.0,3.1152418,1.0656315,0.9991663,int16,"(600, 68, 2)",0,159,77.94944852941177,35.10674975517316,23373,600,P002651,2
2642,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002652__0.npz,uint8,"(600, 184, 151, 3)",0.0,255.0,22.221021811114312,37.1686834335859,float32,"(600,)",0.0,3.2061374,1.0486801,0.9991663,int16,"(600, 68, 2)",0,184,88.91770833333334,38.62347122608461,27784,600,P002652,0
2643,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002653__0.npz,uint8,"(600, 165, 144, 3)",0.0,255.0,39.32350984380845,56.31128298405879,float32,"(600,)",0.0,3.2349827,1.2276683,0.9991663,int16,"(600, 68, 2)",0,165,78.9046568627451,36.259044211577866,23760,600,P002653,3
2644,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002654__0.npz,uint8,"(600, 166, 157, 3)",0.0,255.0,18.848633919968623,39.17466881130754,float32,"(600,)",0.0,3.2225273,1.3254168,0.9991663,int16,"(600, 68, 2)",0,166,84.00526960784313,42.923621424022485,26062,600,P002654,4
2645,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002655__0.npz,uint8,"(600, 205, 176, 3)",0.0,255.0,21.24299568859325,54.383918889448296,float32,"(600,)",0.0,3.2389762,1.3587544,0.9991663,int16,"(600, 68, 2)",0,205,103.55520833333334,45.01674842005407,36080,600,P002655,4
2646,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002656__0.npz,uint8,"(600, 169, 159, 3)",0.0,255.0,16.254835841200137,30.942998396787306,float32,"(600,)",0.0,3.0528946,1.2346905,0.9991663,int16,"(600, 68, 2)",0,169,84.32686274509804,43.361676616352845,26871,600,P002656,2
2647,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002657__0.npz,uint8,"(600, 175, 174, 3)",0.0,255.0,13.63125400474366,25.226483105138907,float32,"(600,)",0.0,3.2514606,1.031721,0.9991663,int16,"(600, 68, 2)",0,175,89.54058823529412,38.531428089734376,30450,600,P002657,2
2648,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002658__0.npz,uint8,"(600, 171, 147, 3)",0.0,255.0,34.53957822245207,53.00488519356126,float32,"(600,)",0.0,3.1570396,1.1701353,0.9991663,int16,"(600, 68, 2)",0,171,80.88314950980393,36.54039411850247,25137,600,P002658,1
2649,/gim/lv03/datasets/rppg/preprocessed/SCAMPS__P002659__0.npz,uint8,"(600, 178, 143, 3)",0.0,255.0,15.327634338196136,24.924898675610795,float32,"(600,)",0.0,4.0162416,0.7189431,0.9991663,int16,"(600, 68, 2)",0,178,82.3090931372549,36.83065247090393,25454,600,P002659,1
